# t_phys, cir150, cir750, cir1550, total_mass
1.144, 0.0014776832144, 0.0499054975581, 0.0320535438537, 1281.54532495
1.15266666667, 0.00140637928099, 0.049552220087, 0.0319386103717, 1281.53876677
1.16133333333, 0.0013388539397, 0.0491921584388, 0.0318311327952, 1281.53229239
1.17, 0.00127489600509, 0.0488254538163, 0.031730826716, 1281.52590016
1.17866666667, 0.00121430608992, 0.0484522533554, 0.0316373999628, 1281.51958843
1.18733333333, 0.0011568959858, 0.0480727097875, 0.0315505540887, 1281.51335564
1.196, 0.00110248807147, 0.0476869811201, 0.0314699858366, 1281.50720024
1.20466666667, 0.00105091474802, 0.0472952303324, 0.0313953885689, 1281.50112072
1.21333333333, 0.00100201790031, 0.046897625083, 0.0313264536493, 1281.49511563
1.222, 0.000955648383647, 0.0464943374281, 0.0312628717653, 1281.48918354
1.23066666667, 0.000911665535046, 0.0460855435484, 0.031204334185, 1281.48332306
1.23933333333, 0.000869936708101, 0.0456714234834, 0.0311505339379, 1281.47753284
1.248, 0.000830336830732, 0.0452521608716, 0.0311011669167, 1281.47181156
1.25666666667, 0.000792747984892, 0.0448279426959, 0.0310559328935, 1281.46615794
1.26533333333, 0.000757059007427, 0.044398959033, 0.0310145364492, 1281.46057073
1.274, 0.000723165111249, 0.0439654028067, 0.0309766878136, 1281.4550487
1.28266666667, 0.000690967525993, 0.0435274695442, 0.0309421036157, 1281.44959066
1.29133333333, 0.000660373157347, 0.0430853571349, 0.0309105075453, 1281.44419545
1.3, 0.000631294264266, 0.0426392655921, 0.0308816309259, 1281.43886194
1.30866666667, 0.000603648153281, 0.0421893968166, 0.030855213203, 1281.43358902
1.31733333333, 0.000577356889141, 0.0417359543627, 0.0308310023497, 1281.42837562
1.326, 0.000552347021057, 0.0412791432059, 0.030808755193, 1281.42322067
1.33466666667, 0.00052854932381, 0.0408191695128, 0.0307882376654, 1281.41812315
1.34333333333, 0.000505898553034, 0.0403562404139, 0.0307692249857, 1281.41308206
1.352, 0.000484333213991, 0.0398905637771, 0.0307515017744, 1281.40809642
1.36066666667, 0.000463795343187, 0.039422347985, 0.0307348621078, 1281.40316527
1.36933333333, 0.000444230302193, 0.0389518017138, 0.0307191095162, 1281.39828768
1.378, 0.000425586583057, 0.0384791337153, 0.0307040569317, 1281.39346273
1.38666666667, 0.000407815624729, 0.0380045526011, 0.0306895265899, 1281.38868954
1.39533333333, 0.000390871639936, 0.0375282666309, 0.0306753498915, 1281.38396723
1.404, 0.000374711451949, 0.0370504835027, 0.0306613672274, 1281.37929494
1.41266666667, 0.000359294340751, 0.0365714101472, 0.0306474277732, 1281.37467186
1.42133333333, 0.000344581898081, 0.0360912525262, 0.0306333892577, 1281.37009716
1.43, 0.000330537890901, 0.0356102154335, 0.030619117708, 1281.36557006
1.43866666667, 0.000317128132817, 0.0351285023015, 0.0306044871779, 1281.36108977
1.44733333333, 0.000304320363036, 0.0346463150106, 0.030589379461, 1281.35665553
1.456, 0.000292084132426, 0.0341638537043, 0.0305736837937, 1281.35226661
1.46466666667, 0.000280390696307, 0.0336813166078, 0.0305572965503, 1281.34792227
1.47333333333, 0.000269212913583, 0.0331988998528, 0.0305401209337, 1281.34362181
1.482, 0.000258525151861, 0.0327167973062, 0.030522066664, 1281.33936453
1.49066666667, 0.000248303198226, 0.0322352004044, 0.0305030496682, 1281.33514975
1.49933333333, 0.000238524175345, 0.0317542979937, 0.0304829917716, 1281.3309768
1.508, 0.000229166462588, 0.0312742761752, 0.0304618203945, 1281.32684504
1.51666666667, 0.000220209621893, 0.030795318156, 0.0304394682543, 1281.32275382
1.52533333333, 0.000211634328082, 0.0303176041067, 0.0304158730756, 1281.31870253
